order_id,order_date,region,channel,product_id,product_name,category,unit_price,quantity,discount,customer_id,payment_method
O2024004289,2024-03-10,West,Marketplace,P1012,Webcam,Electronics,38.71,2,0.1,C12542,Credit Card
O2024004290,2024-06-15,North,Online,P1007,Notebook Pack,Stationery,12.62,3,0.0,C15643,Pix
O2024004291,2024-08-30,West,Online,P1001,Wireless Mouse,Electronics,25.64,2,0.05,C15541,Debit Card
O2024004292,2024-11-18,South,Marketplace,P1005,Desk Lamp,Home Office,35.23,3,0.2,C19860,Bank Transfer
O2024004293,2024-10-07,South,Store,P1015,Laptop Stand,Home Office,31.41,1,0.1,C15028,Pix
O2024004294,2024-07-21,East,Online,P1002,Mechanical Keyboard,Electronics,79.9,3,0.05,C19438,Debit Card
O2024004295,2024-08-24,South,Store,P1012,Webcam,Electronics,41.92,3,0.05,C18383,Debit Card
O2024004296,2024-10-02,North,Online,P1007,Notebook Pack,Stationery,12.62,3,0.0,C12563,Bank Transfer
O2024004297,2024-01-18,Central,Wholesale,P1013,Coffee Mug,Lifestyle,10.39,2,0.2,C18723,Pix
O2024004298,2024-05-01,North,Store,P1001,Wireless Mouse,Electronics,26.68,4,0.2,C17321,Pix
O2024004299,2024-12-23,Central,Store,P1013,Coffee Mug,Lifestyle,11.77,2,0.0,C17336,Credit Card
O2024004300,2024-02-28,North,Store,P1001,Wireless Mouse,Electronics,26.68,1,0.1,C19765,Debit Card
O2024004301,2024-04-26,West,Marketplace,P1002,Mechanical Keyboard,Electronics,77.52,8,0.2,C12562,Credit Card
O2024004302,2024-10-19,East,Online,P1002,Mechanical Keyboard,Electronics,79.9,1,0.15,C10941,Credit Card
O2024004303,2024-01-16,East,Online,P1014,Planner 2024,Stationery,14.9,8,0.2,C19966,Bank Transfer
O2024004304,2024-09-19,North,Marketplace,P1003,USB-C Cable,Electronics,9.8,5,0.0,C10435,Credit Card
O2024004305,2024-11-23,North,Store,P1013,Coffee Mug,Lifestyle,12.26,5,0.05,C15248,Pix
O2024004306,2024-12-17,North,Online,P1008,Ballpoint Pen Set,Stationery,8.48,5,0.0,C11650,Credit Card
O2024004307,2024-07-15,Central,Store,P1005,Desk Lamp,Home Office,34.53,1,0.1,C19107,Pix
O2024004308,2024-03-20,East,Online,P1011,Bluetooth Speaker,Electronics,59.9,3,0.0,C13889,Bank Transfer
O2024004309,2024-08-29,West,Store,P1010,Backpack,Lifestyle,45.44,6,0.0,C15901,Bank Transfer
O2024004310,2024-10-13,East,Online,P1005,Desk Lamp,Home Office,34.9,2,0.0,C15645,Bank Transfer
O2024004311,2024-08-19,North,Store,P1012,Webcam,Electronics,41.1,2,0.0,C15834,Debit Card
O2024004312,2024-09-17,West,Online,P1005,Desk Lamp,Home Office,34.55,3,0.2,C14959,Credit Card
O2024004313,2024-02-05,South,Wholesale,P1012,Webcam,Electronics,36.99,4,0.2,C11301,Credit Card
O2024004314,2024-06-10,North,Online,P1001,Wireless Mouse,Electronics,26.16,2,0.0,C14299,Pix
O2024004315,2024-01-17,Central,Store,P1007,Notebook Pack,Stationery,12.37,2,0.0,C19208,Debit Card
O2024004316,2024-07-28,North,Store,P1005,Desk Lamp,Home Office,35.95,1,0.0,C18620,Pix
O2024004317,2024-03-18,West,Online,P1013,Coffee Mug,Lifestyle,11.78,5,0.2,C12105,Debit Card
O2024004318,2024-01-18,East,Marketplace,P1003,USB-C Cable,Electronics,9.7,3,0.05,C13206,Credit Card
O2024004319,2024-11-27,West,Marketplace,P1009,Water Bottle,Lifestyle,15.43,4,0.05,C12628,Credit Card
O2024004320,2024-12-06,West,Store,P1010,Backpack,Lifestyle,45.44,1,0.1,C16764,Debit Card
O2024004321,2024-02-13,East,Marketplace,P1015,Laptop Stand,Home Office,29.3,2,0.1,C19859,Debit Card
O2024004322,2024-01-18,Central,Online,P1003,USB-C Cable,Electronics,9.6,1,0.0,C10947,Debit Card
O2024004323,2024-10-20,West,Wholesale,P1013,Coffee Mug,Lifestyle,10.6,3,0.15,C16114,Pix
O2024004324,2024-06-20,West,Wholesale,P1009,Water Bottle,Lifestyle,14.17,4,0.0,C19335,Pix
O2024004325,2024-11-19,East,Online,P1014,Planner 2024,Stationery,14.9,1,0.05,C13577,Pix
O2024004326,2024-07-07,North,Online,P1008,Ballpoint Pen Set,Stationery,8.48,1,0.1,C17777,Pix
O2024004327,2024-06-06,East,Online,P1007,Notebook Pack,Stationery,12.5,5,0.0,C12795,Debit Card
O2024004328,2024-02-02,Central,Online,P1014,Planner 2024,Stationery,14.45,1,0.0,C12377,Credit Card
O2024004329,2024-12-03,Central,Wholesale,P1015,Laptop Stand,Home Office,26.1,1,0.2,C15432,Pix
O2024004330,2024-08-03,North,Online,P1011,Bluetooth Speaker,Electronics,60.5,3,0.15,C16953,Pix
O2024004331,2024-06-28,North,Store,P1010,Backpack,Lifestyle,46.36,3,0.0,C15605,Debit Card
O2024004332,2024-09-16,North,Wholesale,P1002,Mechanical Keyboard,Electronics,72.63,2,0.05,C10619,Bank Transfer
O2024004333,2024-12-08,North,Store,P1011,Bluetooth Speaker,Electronics,61.71,2,0.0,C13004,Debit Card
O2024004334,2024-11-26,East,Marketplace,P1012,Webcam,Electronics,39.1,1,0.05,C13596,Bank Transfer
O2024004335,2024-05-21,North,Store,P1003,USB-C Cable,Electronics,10.2,4,0.0,C11304,Credit Card
O2024004336,2024-04-24,West,Store,P1006,Ergonomic Chair,Home Office,252.35,1,0.0,C11361,Pix
O2024004337,2024-01-10,East,Store,P1002,Mechanical Keyboard,Electronics,81.5,2,0.15,C11073,Debit Card
O2024004338,2024-05-21,North,Marketplace,P1011,Bluetooth Speaker,Electronics,59.29,2,0.0,C13055,Debit Card
O2024004339,2024-11-28,West,Wholesale,P1013,Coffee Mug,Lifestyle,10.6,2,0.2,C16513,Pix
O2024004340,2024-02-04,North,Online,P1014,Planner 2024,Stationery,15.05,6,0.05,C16373,Credit Card
O2024004341,2024-08-14,North,Online,P1006,Ergonomic Chair,Home Office,252.4,5,0.0,C19660,Debit Card
O2024004342,2024-02-24,East,Wholesale,P1011,Bluetooth Speaker,Electronics,53.91,1,0.15,C12471,Pix
O2024004343,2024-11-10,West,Store,P1010,Backpack,Lifestyle,45.44,2,0.0,C18284,Credit Card
O2024004344,2024-01-07,West,Online,P1014,Planner 2024,Stationery,14.75,1,0.05,C13177,Credit Card
O2024004345,2024-02-05,West,Store,P1014,Planner 2024,Stationery,15.05,1,0.0,C13881,Bank Transfer
O2024004346,2024-11-04,Central,Store,P1015,Laptop Stand,Home Office,29.58,3,0.0,C14784,Pix
O2024004347,2024-05-09,North,Wholesale,P1011,Bluetooth Speaker,Electronics,54.45,3,0.2,C16961,Credit Card
O2024004348,2024-05-01,North,Online,P1007,Notebook Pack,Stationery,12.62,1,0.0,C15450,Debit Card
O2024004349,2024-01-31,East,Marketplace,P1001,Wireless Mouse,Electronics,25.38,1,0.0,C14507,Credit Card
O2024004350,2024-08-11,North,Online,P1003,USB-C Cable,Electronics,10.0,1,0.0,C18283,Debit Card
O2024004351,2024-11-26,West,Online,P1010,Backpack,Lifestyle,44.55,6,0.15,C15760,Pix
O2024004352,2024-07-15,North,Online,P1005,Desk Lamp,Home Office,35.25,3,0.15,C18045,Credit Card
O2024004353,2024-08-15,South,Wholesale,P1006,Ergonomic Chair,Home Office,231.66,3,0.1,C12892,Debit Card
O2024004354,2024-08-30,Central,Online,P1013,Coffee Mug,Lifestyle,11.54,4,0.2,C19665,Debit Card
O2024004355,2024-05-06,East,Store,P1006,Ergonomic Chair,Home Office,254.9,6,0.0,C12525,Credit Card
O2024004356,2024-10-14,East,Online,P1001,Wireless Mouse,Electronics,25.9,1,0.0,C16141,Bank Transfer
O2024004357,2024-06-14,West,Store,P1010,Backpack,Lifestyle,45.44,3,0.0,C14425,Credit Card
O2024004358,2024-09-03,West,Store,P1015,Laptop Stand,Home Office,30.19,2,0.2,C14562,Credit Card
O2024004359,2024-04-05,North,Store,P1012,Webcam,Electronics,41.1,1,0.05,C18953,Bank Transfer
O2024004360,2024-11-03,East,Online,P1012,Webcam,Electronics,39.9,1,0.0,C15539,Bank Transfer
O2024004361,2024-11-21,Central,Online,P1011,Bluetooth Speaker,Electronics,58.1,4,0.0,C12836,Debit Card
O2024004362,2024-11-15,South,Store,P1005,Desk Lamp,Home Office,36.67,1,0.0,C12297,Pix
O2024004363,2024-04-04,South,Online,P1007,Notebook Pack,Stationery,12.88,1,0.05,C19475,Bank Transfer
O2024004364,2024-10-13,West,Marketplace,P1014,Planner 2024,Stationery,14.46,1,0.0,C19624,Pix
O2024004365,2024-03-09,East,Online,P1003,USB-C Cable,Electronics,9.9,4,0.15,C14722,Pix
O2024004366,2024-12-12,North,Online,P1004,27-inch Monitor,Electronics,191.8,3,0.05,C10782,Pix
O2024004367,2024-09-05,East,Online,P1007,Notebook Pack,Stationery,12.5,5,0.0,C15855,Pix
O2024004368,2024-11-23,North,Store,P1005,Desk Lamp,Home Office,35.95,6,0.0,C10676,Credit Card
O2024004369,2024-03-23,South,Store,P1010,Backpack,Lifestyle,47.28,5,0.15,C14090,Debit Card
O2024004370,2024-07-29,South,Marketplace,P1005,Desk Lamp,Home Office,35.23,6,0.0,C19552,Credit Card
O2024004371,2024-05-06,North,Online,P1013,Coffee Mug,Lifestyle,12.02,1,0.0,C19034,Credit Card
O2024004372,2024-11-30,West,Marketplace,P1001,Wireless Mouse,Electronics,25.13,1,0.0,C11110,Debit Card
O2024004373,2024-03-07,North,Store,P1009,Water Bottle,Lifestyle,16.38,3,0.1,C19361,Bank Transfer
O2024004374,2024-06-01,Central,Online,P1001,Wireless Mouse,Electronics,25.12,1,0.0,C16321,Credit Card
O2024004375,2024-11-30,North,Online,P1008,Ballpoint Pen Set,Stationery,8.48,2,0.0,C17414,Debit Card
O2024004376,2024-09-10,Central,Wholesale,P1005,Desk Lamp,Home Office,30.47,3,0.15,C15631,Pix
O2024004377,2024-09-22,West,Online,P1015,Laptop Stand,Home Office,29.6,1,0.1,C15169,Bank Transfer
O2024004378,2024-08-02,East,Marketplace,P1014,Planner 2024,Stationery,14.6,1,0.0,C14467,Credit Card
O2024004379,2024-04-22,South,Store,P1010,Backpack,Lifestyle,47.28,2,0.2,C16196,Bank Transfer
O2024004380,2024-05-09,East,Online,P1001,Wireless Mouse,Electronics,25.9,5,0.0,C16734,Debit Card
O2024004381,2024-02-26,West,Store,P1015,Laptop Stand,Home Office,30.19,1,0.0,C17814,Credit Card
O2024004382,2024-05-26,South,Store,P1006,Ergonomic Chair,Home Office,262.54,2,0.1,C11600,Debit Card
O2024004383,2024-10-21,North,Online,P1008,Ballpoint Pen Set,Stationery,8.48,1,0.0,C18875,Debit Card
O2024004384,2024-01-12,North,Wholesale,P1002,Mechanical Keyboard,Electronics,72.63,4,0.0,C19963,Pix
O2024004385,2024-06-14,South,Online,P1013,Coffee Mug,Lifestyle,12.26,3,0.1,C16655,Credit Card
O2024004386,2024-11-14,South,Online,P1012,Webcam,Electronics,41.1,1,0.0,C14200,Credit Card
O2024004387,2024-06-10,Central,Store,P1003,USB-C Cable,Electronics,9.8,2,0.0,C19080,Pix
O2024004388,2024-12-29,Central,Marketplace,P1009,Water Bottle,Lifestyle,15.11,2,0.1,C13957,Bank Transfer
O2024004389,2024-11-30,North,Store,P1010,Backpack,Lifestyle,46.36,1,0.0,C17008,Bank Transfer
O2024004390,2024-01-18,North,Marketplace,P1009,Water Bottle,Lifestyle,15.74,4,0.05,C11568,Debit Card
O2024004391,2024-09-17,Central,Online,P1009,Water Bottle,Lifestyle,15.42,4,0.1,C14089,Credit Card
O2024004392,2024-11-25,Central,Marketplace,P1010,Backpack,Lifestyle,42.78,2,0.15,C15600,Bank Transfer
O2024004393,2024-01-05,West,Online,P1012,Webcam,Electronics,39.5,2,0.0,C11168,Bank Transfer
O2024004394,2024-12-16,Central,Store,P1012,Webcam,Electronics,39.48,1,0.0,C10347,Pix
O2024004395,2024-08-17,South,Store,P1013,Coffee Mug,Lifestyle,12.5,3,0.2,C13342,Debit Card
O2024004396,2024-12-22,North,Store,P1007,Notebook Pack,Stationery,12.88,3,0.1,C14593,Debit Card
O2024004397,2024-06-01,Central,Wholesale,P1008,Ballpoint Pen Set,Stationery,7.33,1,0.0,C18694,Pix
O2024004398,2024-12-23,East,Wholesale,P1005,Desk Lamp,Home Office,31.41,1,0.2,C13871,Credit Card
O2024004399,2024-10-03,North,Wholesale,P1003,USB-C Cable,Electronics,9.0,6,0.0,C14833,Bank Transfer
O2024004400,2024-09-26,South,Online,P1003,USB-C Cable,Electronics,10.2,4,0.1,C14385,Debit Card
O2024004401,2024-12-04,Central,Online,P1003,USB-C Cable,Electronics,9.6,1,0.15,C19885,Debit Card
O2024004402,2024-11-28,South,Store,P1003,USB-C Cable,Electronics,10.4,4,0.0,C18171,Pix
O2024004403,2024-07-25,North,Online,P1008,Ballpoint Pen Set,Stationery,8.48,2,0.0,C12006,Debit Card
O2024004404,2024-09-02,South,Wholesale,P1014,Planner 2024,Stationery,13.81,2,0.1,C13330,Credit Card
O2024004405,2024-01-19,North,Store,P1006,Ergonomic Chair,Home Office,257.45,2,0.1,C16247,Debit Card
O2024004406,2024-08-28,North,Store,P1012,Webcam,Electronics,41.1,8,0.15,C11896,Credit Card
O2024004407,2024-07-22,South,Online,P1004,27-inch Monitor,Electronics,195.6,1,0.0,C10813,Pix
O2024004408,2024-05-22,South,Online,P1003,USB-C Cable,Electronics,10.2,2,0.0,C14055,Bank Transfer
O2024004409,2024-04-19,West,Online,P1015,Laptop Stand,Home Office,29.6,4,0.0,C13139,Credit Card
O2024004410,2024-07-24,South,Online,P1004,27-inch Monitor,Electronics,195.6,1,0.0,C17575,Debit Card
O2024004411,2024-01-06,Central,Online,P1006,Ergonomic Chair,Home Office,242.4,2,0.0,C15637,Bank Transfer
O2024004412,2024-07-25,East,Online,P1001,Wireless Mouse,Electronics,25.9,2,0.15,C18138,Credit Card
O2024004413,2024-11-25,East,Store,P1010,Backpack,Lifestyle,45.9,5,0.0,C19097,Bank Transfer
O2024004414,2024-10-15,West,Store,P1007,Notebook Pack,Stationery,12.62,1,0.1,C19156,Credit Card
O2024004415,2024-05-19,Central,Store,P1003,USB-C Cable,Electronics,9.8,2,0.2,C14759,Credit Card
O2024004416,2024-11-08,North,Store,P1010,Backpack,Lifestyle,46.36,2,0.0,C10991,Bank Transfer
O2024004417,2024-04-18,North,Store,P1007,Notebook Pack,Stationery,12.88,2,0.2,C18046,Credit Card
O2024004418,2024-07-22,South,Store,P1009,Water Bottle,Lifestyle,16.7,2,0.0,C11083,Credit Card
O2024004419,2024-01-21,North,Online,P1014,Planner 2024,Stationery,15.05,5,0.15,C19664,Pix
O2024004420,2024-03-16,North,Store,P1007,Notebook Pack,Stationery,12.88,2,0.0,C18581,Debit Card
O2024004421,2024-03-05,Central,Online,P1014,Planner 2024,Stationery,14.45,4,0.0,C11354,Credit Card
O2024004422,2024-09-15,West,Store,P1009,Water Bottle,Lifestyle,16.06,6,0.0,C15125,Pix
O2024004423,2024-01-06,West,Store,P1006,Ergonomic Chair,Home Office,252.35,2,0.2,C14353,Bank Transfer
O2024004424,2024-08-05,West,Store,P1013,Coffee Mug,Lifestyle,12.02,5,0.0,C18031,Bank Transfer
O2024004425,2024-01-10,South,Store,P1015,Laptop Stand,Home Office,31.41,4,0.0,C15083,Credit Card
O2024004426,2024-04-22,Central,Store,P1007,Notebook Pack,Stationery,12.37,1,0.0,C19270,Pix
O2024004427,2024-10-31,North,Online,P1005,Desk Lamp,Home Office,35.25,2,0.2,C11195,Pix
O2024004428,2024-01-22,East,Store,P1008,Ballpoint Pen Set,Stationery,8.57,4,0.05,C18808,Bank Transfer
O2024004429,2024-05-28,South,Store,P1010,Backpack,Lifestyle,47.28,1,0.2,C10171,Debit Card
O2024004430,2024-02-16,South,Store,P1006,Ergonomic Chair,Home Office,262.54,2,0.0,C17983,Pix
O2024004431,2024-07-25,Central,Online,P1008,Ballpoint Pen Set,Stationery,8.15,1,0.0,C18142,Debit Card
O2024004432,2024-08-29,South,Online,P1007,Notebook Pack,Stationery,12.88,3,0.2,C15104,Credit Card
O2024004433,2024-06-12,North,Online,P1003,USB-C Cable,Electronics,10.0,1,0.0,C16926,Debit Card
O2024004434,2024-04-19,West,Store,P1015,Laptop Stand,Home Office,30.19,5,0.2,C19417,Pix
O2024004435,2024-06-16,Central,Store,P1005,Desk Lamp,Home Office,34.53,2,0.15,C19869,Debit Card
O2024004436,2024-12-02,North,Store,P1014,Planner 2024,Stationery,15.35,1,0.1,C19678,Credit Card
O2024004437,2024-09-27,Central,Store,P1010,Backpack,Lifestyle,44.52,3,0.15,C19398,Credit Card
O2024004438,2024-11-27,Central,Wholesale,P1003,USB-C Cable,Electronics,8.64,3,0.15,C19449,Debit Card
O2024004439,2024-10-24,East,Wholesale,P1012,Webcam,Electronics,35.91,2,0.0,C14362,Bank Transfer
O2024004440,2024-04-27,East,Online,P1009,Water Bottle,Lifestyle,15.9,1,0.0,C16344,Debit Card
O2024004441,2024-08-26,South,Store,P1005,Desk Lamp,Home Office,36.67,2,0.05,C11438,Debit Card
O2024004442,2024-09-02,East,Store,P1006,Ergonomic Chair,Home Office,254.9,2,0.1,C16295,Debit Card
O2024004443,2024-07-29,South,Online,P1004,27-inch Monitor,Electronics,195.6,1,0.2,C13741,Credit Card
O2024004444,2024-02-27,South,Online,P1012,Webcam,Electronics,41.1,1,0.2,C12493,Pix
O2024004445,2024-04-17,Central,Store,P1001,Wireless Mouse,Electronics,25.63,2,0.0,C18323,Pix
O2024004446,2024-07-16,East,Marketplace,P1013,Coffee Mug,Lifestyle,11.66,2,0.15,C12804,Bank Transfer
O2024004447,2024-07-21,Central,Store,P1008,Ballpoint Pen Set,Stationery,8.31,4,0.0,C15143,Bank Transfer
O2024004448,2024-06-23,West,Store,P1015,Laptop Stand,Home Office,30.19,2,0.15,C14507,Pix
O2024004449,2024-09-17,East,Wholesale,P1006,Ergonomic Chair,Home Office,224.91,3,0.0,C19301,Bank Transfer
O2024004450,2024-12-03,East,Store,P1014,Planner 2024,Stationery,15.2,6,0.0,C13781,Bank Transfer
O2024004451,2024-03-31,West,Wholesale,P1010,Backpack,Lifestyle,40.09,1,0.2,C15468,Bank Transfer
O2024004452,2024-01-16,North,Store,P1015,Laptop Stand,Home Office,30.8,10,0.0,C13467,Debit Card
O2024004453,2024-10-02,North,Online,P1005,Desk Lamp,Home Office,35.25,1,0.0,C10703,Credit Card
O2024004454,2024-05-30,Central,Store,P1001,Wireless Mouse,Electronics,25.63,1,0.1,C16256,Pix
O2024004455,2024-09-29,Central,Wholesale,P1005,Desk Lamp,Home Office,30.47,1,0.1,C15297,Credit Card
O2024004456,2024-08-10,East,Online,P1007,Notebook Pack,Stationery,12.5,1,0.1,C10305,Debit Card
O2024004457,2024-03-30,East,Marketplace,P1006,Ergonomic Chair,Home Office,244.9,2,0.1,C17222,Bank Transfer
O2024004458,2024-09-10,West,Online,P1008,Ballpoint Pen Set,Stationery,8.32,1,0.0,C10402,Credit Card
O2024004459,2024-04-11,South,Online,P1014,Planner 2024,Stationery,15.35,1,0.0,C12670,Debit Card
O2024004460,2024-09-22,South,Online,P1012,Webcam,Electronics,41.1,1,0.1,C14544,Credit Card
O2024004461,2024-08-18,East,Online,P1002,Mechanical Keyboard,Electronics,79.9,5,0.2,C12348,Pix
O2024004462,2024-07-13,North,Wholesale,P1005,Desk Lamp,Home Office,31.72,1,0.15,C19060,Debit Card
O2024004463,2024-09-23,South,Marketplace,P1003,USB-C Cable,Electronics,9.99,2,0.05,C12530,Credit Card
O2024004464,2024-09-18,East,Marketplace,P1015,Laptop Stand,Home Office,29.3,1,0.0,C15768,Debit Card
O2024004465,2024-01-28,North,Store,P1007,Notebook Pack,Stationery,12.88,2,0.0,C15082,Bank Transfer
O2024004466,2024-07-23,South,Online,P1015,Laptop Stand,Home Office,30.8,4,0.15,C18820,Credit Card
O2024004467,2024-07-08,North,Store,P1011,Bluetooth Speaker,Electronics,61.71,2,0.15,C11701,Credit Card
O2024004468,2024-10-31,West,Wholesale,P1014,Planner 2024,Stationery,13.28,8,0.0,C14340,Debit Card
O2024004469,2024-07-27,South,Wholesale,P1002,Mechanical Keyboard,Electronics,74.07,6,0.0,C16301,Bank Transfer
O2024004470,2024-01-01,North,Wholesale,P1009,Water Bottle,Lifestyle,14.45,2,0.0,C18698,Pix
O2024004471,2024-09-05,South,Online,P1014,Planner 2024,Stationery,15.35,2,0.15,C19245,Pix
O2024004472,2024-04-24,South,Store,P1015,Laptop Stand,Home Office,31.41,4,0.1,C14587,Bank Transfer
O2024004473,2024-11-10,East,Online,P1011,Bluetooth Speaker,Electronics,59.9,2,0.15,C12894,Bank Transfer
O2024004474,2024-02-05,North,Online,P1004,27-inch Monitor,Electronics,191.8,5,0.15,C15274,Debit Card
O2024004475,2024-03-17,North,Store,P1007,Notebook Pack,Stationery,12.88,1,0.2,C19647,Pix
O2024004476,2024-01-30,South,Online,P1008,Ballpoint Pen Set,Stationery,8.65,2,0.05,C13084,Bank Transfer
O2024004477,2024-05-01,South,Store,P1007,Notebook Pack,Stationery,13.13,4,0.15,C16598,Pix
O2024004478,2024-09-03,West,Online,P1008,Ballpoint Pen Set,Stationery,8.32,1,0.0,C13116,Credit Card
O2024004479,2024-09-09,East,Wholesale,P1011,Bluetooth Speaker,Electronics,53.91,1,0.2,C14029,Credit Card
O2024004480,2024-08-29,East,Marketplace,P1014,Planner 2024,Stationery,14.6,1,0.05,C16445,Credit Card
O2024004481,2024-10-02,North,Wholesale,P1006,Ergonomic Chair,Home Office,227.16,5,0.0,C10700,Credit Card
O2024004482,2024-12-25,North,Online,P1003,USB-C Cable,Electronics,10.0,1,0.05,C11593,Debit Card
O2024004483,2024-12-03,South,Online,P1003,USB-C Cable,Electronics,10.2,1,0.0,C16707,Bank Transfer
O2024004484,2024-12-07,South,Online,P1001,Wireless Mouse,Electronics,26.68,1,0.1,C12612,Pix
O2024004485,2024-07-31,South,Wholesale,P1012,Webcam,Electronics,36.99,2,0.2,C11908,Credit Card
O2024004486,2024-10-25,South,Marketplace,P1009,Water Bottle,Lifestyle,16.05,5,0.2,C11790,Credit Card
O2024004487,2024-05-16,West,Wholesale,P1015,Laptop Stand,Home Office,26.64,1,0.0,C19280,Debit Card
O2024004488,2024-01-02,North,Online,P1010,Backpack,Lifestyle,45.45,2,0.0,C14127,Pix
O2024004489,2024-12-21,South,Store,P1007,Notebook Pack,Stationery,13.13,2,0.0,C15311,Credit Card
O2024004490,2024-05-21,Central,Store,P1010,Backpack,Lifestyle,44.52,1,0.15,C12025,Bank Transfer
O2024004491,2024-02-18,South,Online,P1012,Webcam,Electronics,41.1,1,0.0,C15310,Pix
O2024004492,2024-05-28,South,Wholesale,P1003,USB-C Cable,Electronics,9.18,4,0.0,C10868,Debit Card
O2024004493,2024-01-16,West,Online,P1010,Backpack,Lifestyle,44.55,1,0.0,C14378,Debit Card
O2024004494,2024-04-13,North,Online,P1014,Planner 2024,Stationery,15.05,5,0.05,C15154,Debit Card
O2024004495,2024-04-22,East,Online,P1004,27-inch Monitor,Electronics,189.9,3,0.05,C11076,Bank Transfer
O2024004496,2024-12-12,North,Store,P1001,Wireless Mouse,Electronics,26.68,6,0.05,C19584,Bank Transfer
O2024004497,2024-08-29,North,Wholesale,P1009,Water Bottle,Lifestyle,14.45,1,0.05,C10703,Credit Card
O2024004498,2024-12-22,Central,Online,P1010,Backpack,Lifestyle,43.65,1,0.05,C17777,Credit Card
O2024004499,2024-02-03,Central,Marketplace,P1014,Planner 2024,Stationery,14.16,3,0.2,C18250,Debit Card
O2024004500,2024-09-15,West,Online,P1001,Wireless Mouse,Electronics,25.64,4,0.05,C18493,Credit Card
O2024004501,2024-06-14,South,Online,P1006,Ergonomic Chair,Home Office,257.4,5,0.15,C16255,Debit Card
O2024004502,2024-11-12,Central,Store,P1011,Bluetooth Speaker,Electronics,59.27,2,0.0,C17518,Credit Card
O2024004503,2024-06-03,West,Store,P1014,Planner 2024,Stationery,15.05,6,0.15,C18523,Bank Transfer
O2024004504,2024-01-16,East,Store,P1005,Desk Lamp,Home Office,35.6,5,0.2,C10211,Bank Transfer
O2024004505,2024-06-27,West,Online,P1008,Ballpoint Pen Set,Stationery,8.32,8,0.2,C13266,Pix
O2024004506,2024-09-24,South,Online,P1004,27-inch Monitor,Electronics,195.6,1,0.15,C11332,Debit Card
O2024004507,2024-11-05,South,Wholesale,P1015,Laptop Stand,Home Office,27.72,3,0.15,C15891,Credit Card
O2024004508,2024-07-10,North,Marketplace,P1005,Desk Lamp,Home Office,34.54,2,0.0,C14091,Debit Card
